xrc,xrd,beta_c,beta_d,beta_c_minus,beta_d_minus,N_on_c,N_on_d,N_optout,P_total,Pref,Eavg
0,25,0,0,0,2,50,13,0,157.292884001939,160,0.783224897624286
1,18,1,0,0.04,0,48,13,0,149.913685740812,160,0.783228037371935
1,21,0,0.0476190476190476,0,3,49,10,0,159.972567106885,160,0.783229433467534
0,21,0,0,0.0204081632653061,0,48,11,0,155.379584838835,160,0.78323176143211
0,18,0,0,0.0208333333333333,0,47,11,0,150.973465000341,160,0.783232899982062
0,21,0,0.0476190476190476,0,2,47,9,0,155.914557501583,160,0.783234373375141
0,17,0,0,0.0425531914893617,0,45,10,0,147.568493278116,160,0.783236128101694
0,22,0,0,0,0,45,10,0,147.568493278116,160,0.783236617200391
1,28,1,0,0,0,45,10,0,151.202539864757,160,0.783236950117114
0,28,0,0,0,0,46,10,0,151.202539864757,160,0.783239087251818
0,16,0,0,0,0,46,10,0,151.202539864757,160,0.783240227723239
0,19,0,0,0.0217391304347826,0,45,10,0,146.464281754116,160,0.783241801113506
1,22,1,0,0.0444444444444444,0,43,10,0,141.175676112919,160,0.783241906245895
0,19,0,0,0,0,44,10,0,141.175676112919,160,0.783241852892564
1,16,1,0,0,0,44,10,0,144.858466097373,160,0.78324123474642
0,13,0,0,0,0,45,10,0,144.858466097373,160,0.783241560612486
0,22,0,0,0.0222222222222222,0,44,10,0,140.993257912326,160,0.783242067818947
0,20,0,0,0.0227272727272727,0,43,10,0,137.544253086862,160,0.783242095870372
0,15,0,0,0,0,43,10,0,137.544253086862,160,0.783241353848475
3,20,1,0,0,0,43,10,0,150.428868249566,160,0.783240192939724
0,18,0,0,0,0,46,10,0,150.428868249566,160,0.783242183233628
0,24,0,0,0.0217391304347826,0,45,10,0,144.025214799494,160,0.783244052385642
1,23,1,0,0,0,45,10,0,147.474219624958,160,0.783246225542353
0,18,0,0,0.0434782608695652,0,44,10,0,140.250289059839,160,0.783249236235698
0,17,0,0,0,0,44,10,0,140.250289059839,160,0.783248878237851
0,21,0,0,0.0227272727272727,0,43,10,0,136.095379024129,160,0.783250281159395
0,22,0,0,0,0,43,10,0,136.095379024129,160,0.783250412968514
1,20,1,0,0,0,43,10,0,139.425381403373,160,0.783251168636752
3,27,1,0,0.0227272727272727,0,43,10,0,147.158714558522,160,0.783251930882871
1,16,1,0,0,0,46,10,0,152.465673090125,160,0.783254396141307
0,19,0,0,0.0212765957446809,0,46,10,0,149.097114365948,160,0.783257053427948
0,14,0,0,0.0217391304347826,0,45,10,0,145.557575800891,160,0.783258647787224
1,23,1,0,0,1,45,9,0,157.299385512766,160,0.783259832931429
3,22,0,0.0454545454545455,0,1,46,8,0,158.245440404147,160,0.78326146722553
0,18,0,0,0,0,46,9,0,158.245440404147,160,0.783264185805961
2,28,0,0.0357142857142857,0,1,46,8,0,157.379321851902,160,0.783265994809928
0,27,0,0.0740740740740741,0,1,46,8,0,155.051435572949,160,0.783267648693697
1,24,1,0,0,0,46,10,0,159.158222765978,160,0.783269345403772
0,25,0,0,0,0,47,10,0,159.158222765978,160,0.783271385708899
1,16,1,0,0,0,47,10,0,163.206429551533,160,0.78327297917339
1,23,0,0.0434782608695652,0,0,48,10,0,156.451958251956,160,0.783276786857021
0,30,0,0,0.0416666666666667,0,46,11,0,148.405300673014,160,0.783279685935438
0,23,0,0,0,1,46,10,0,153.324540719632,160,0.783279929861748
0,21,0,0,0,0,46,10,0,153.324540719632,160,0.783281514544439
0,20,0,0.05,0,1,46,9,0,153.782157658256,160,0.783281932552245
1,24,1,0,0.0217391304347826,0,45,10,0,153.221563885501,160,0.78328235418121
1,25,1,0,0,0,46,10,0,157.768816516684,160,0.783283208300456
1,16,1,0,0.0212765957446809,0,46,10,0,157.612601935131,160,0.78328487219681
2,17,0,0.0588235294117647,0,1,47,9,0,155.697700945299,160,0.783287115919827
1,22,1,0,0.0212765957446809,0,46,10,0,157.966095486012,160,0.783289285725311
3,22,0.666666666666667,0,0.0212765957446809,0,46,10,0,162.141289407694,160,0.783291643895003
1,21,1,0,0.0208333333333333,0,47,10,0,160.118099991395,160,0.783294775857125
0,25,0,0.04,0,0,48,10,0,155.114427364224,160,0.783297001372095
1,21,1,0,0,0,48,11,0,158.323409794345,160,0.783298851085797
2,17,0.5,0,0.0204081632653061,0,48,11,0,160.240417708362,160,0.783302390062062
0,24,0,0,0.0204081632653061,0,48,11,0,154.979626478145,160,0.78330718468734
0,25,0,0,0.0208333333333333,0,47,11,0,150.75796314834,160,0.783311030326056
1,26,1,0,0,0,47,11,0,155.878311217318,160,0.783313575383856
2,24,1,0,0,0,48,11,0,163.714948199973,160,0.783316407879691
0,22,0,0,0.04,0,48,11,0,156.489808053664,160,0.783321821877478
0,19,0,0,0,0,48,11,0,156.489808053664,160,0.783325603852158
1,19,1,0,0,0,48,11,0,159.939662115488,160,0.783329465653712
3,22,0.333333333333333,0,0,0,49,11,0,163.141536514563,160,0.783333853113574
1,21,0,0.0952380952380952,0,0,50,11,0,155.116475433811,160,0.783338325884493
1,32,1,0,0.02,0,49,13,0,154.280539986607,160,0.783342063177566
2,23,1,0,0.02,0,49,13,0,158.197544308145,160,0.783346982745312
1,30,0,0.0333333333333333,0,1,51,12,0,156.547374925637,160.08751076,0.783353161304978
0,20,0,0,0.0196078431372549,0,50,13,0,152.079174154027,160.68748452,0.783358912514684
0,13,0,0,0,0,50,13,0,152.079174154027,160.72745792,0.783363548460841
1,26,1,0,0,0,50,13,0,157.334733881852,163.13005244,0.783368466868112
1,21,1,0,0.0196078431372549,0,50,13,0,158.4427072608,164.82989816,0.783374064119717
0,18,0,0,0,0,51,13,0,158.4427072608,166.5073102,0.783377983735608
0,14,0,0,0,0,51,13,0,158.4427072608,168.2746892,0.783382691362137
0,29,0,0,0.0392156862745098,0,49,13,0,148.264334396852,170.0226328,0.783386818113097
0,18,0,0,0.0204081632653061,0,48,13,0,141.048480824414,171.67727008,0.783389202018753
0,19,0,0,0.0416666666666667,0,46,13,0,130.741634257428,171.74235824,0.783391187230307
0,24,0,0,0,0,46,13,0,130.741634257428,171.74235824,0.78339131498549
1,23,1,0,0.0217391304347826,0,45,13,0,133.356116233208,171.74235824,0.783390857534202
0,27,0,0,0.0217391304347826,0,45,13,0,128.724249492438,171.74235824,0.783390192533576
1,20,1,0,0,0,45,13,0,131.772884531336,171.74235824,0.783388847525008
0,20,0,0,0,0,46,13,0,131.772884531336,171.74235824,0.783387242930858
1,16,1,0,0.0217391304347826,0,45,13,0,132.750916204057,174.653442,0.783385709352921
1,21,1,0,0.0434782608695652,0,44,13,0,131.464451923712,177.169951,0.78338460883766
0,20,0,0,0.0222222222222222,0,44,13,0,126.096057103219,178.45742956,0.78338245316959
1,16,1,0,0.0227272727272727,0,43,13,0,126.563234987258,180.49805424,0.783379379561719
0,21,0,0,0.0227272727272727,0,43,13,0,120.41929041191,181.36841004,0.783376263711394
0,26,0,0,0,0,43,13,0,120.41929041191,181.91299668,0.78337276880629
1,29,1,0,0.0232558139534884,0,42,13,0,117.995279152979,181.76280964,0.783368728599727
1,17,1,0,0.0465116279069767,0,41,13,0,114.001655888919,181.05354056,0.783365702246716
1,21,1,0,0.0238095238095238,0,41,13,0,113.428968166686,179.15966944,0.783360898308341
0,14,0,0,0,0,42,13,0,113.428968166686,178.11973364,0.783356349219467
0,21,0,0,0.0238095238095238,0,41,13,0,109.403063925508,176.83194348,0.783352551304568
1,20,1,0,0,1,41,12,0,119.113554886304,176.3397014,0.783347516304735
1,24,1,0,0,0,42,12,0,122.802124813662,175.9453516,0.783343659089615
1,12,1,0,0,0,43,12,0,126.847624677842,175.55733396,0.78334068735676
1,23,1,0,0,1,44,11,0,136.690147944688,175.23316352,0.783339234391561
0,28,0,0,0,0,45,11,0,136.690147944688,174.9481404,0.783339557151728
0,18,0,0,0,0,45,11,0,136.690147944688,174.68309108,0.783339515806157
0,21,0,0,0,0,45,11,0,136.690147944688,174.66573756,0.783339506624351
1,22,1,0,0,0,45,11,0,141.425136107398,174.66573756,0.78333928671805
1,22,1,0,0,0,46,11,0,145.366203509076,174.53295384,0.78333988247328
0,24,0,0,0,0,47,11,0,145.366203509076,174.49753868,0.783341874737864
0,22,0,0,0.0212765957446809,0,46,11,0,140.996763316666,174.56371664,0.783343350543642
1,16,1,0,0,0,46,11,0,145.477592066082,174.69486664,0.783343327263885
1,21,1,0,0.0212765957446809,0,46,11,0,146.050548871728,174.82475536,0.783344893953456
0,18,0,0,0,0,47,11,0,146.050548871728,175.22928012,0.783347366134981
1,21,1,0,0,0,47,11,0,150.781406897358,175.24232984,0.783348243944148
2,21,1,0,0,0,48,11,0,162.215772034547,176.5987818,0.783349638696846
3,26,1,0,0,0,50,11,0,172.985800648366,177.45288492,0.783352430488981
2,22,1,0,0.0566037735849057,0,50,11,0,171.111470962974,178.38602396,0.783357280123528
0,22,0,0,0,0,52,11,0,171.111470962974,180.17066796,0.783360218671934
0,11,0,0,0,0,52,11,0,171.111470962974,180.94203244,0.783363659954774
1,28,1,0,0.0192307692307692,0,51,11,0,172.2395492989,181.56529728,0.783367069017006
1,17,1,0,0,0,52,11,0,175.684124706273,181.73141988,0.783370134569614
1,17,1,0,0,0,53,11,0,179.882508341475,181.87053392,0.783373543626723
0,18,0,0,0,0,54,11,0,179.882508341475,182.06291268,0.783378224735545
1,21,1,0,0,0,54,11,0,184.449304996251,182.33342012,0.78338266390188
1,22,1,0,0.0181818181818182,0,54,11,0,186.384444824067,182.7385774,0.783388318443965
2,26,1,0,0.0545454545454545,0,52,11,0,184.912051432038,183.32815856,0.78339314723481
0,16,0,0,0.0185185185185185,0,53,11,0,179.605092900435,183.95770208,0.783397299002211
0,24,0,0,0,0,53,11,0,179.605092900435,184.4984164,0.783400693995177
0,19,0,0,0,0,53,11,0,179.605092900435,184.9780458,0.783404494670046
1,22,1,0,0.0377358490566038,0,51,11,0,175.556886114881,185.4295446,0.783407335266879
0,19,0,0,0,1,52,10,0,180.260787268187,185.79090316,0.783409804771707
2,23,1,0,0,0,52,10,0,186.88297322309,185.987712,0.783413014358211
0,24,0,0.0416666666666667,0,1,54,9,0,185.412833595454,186.04832028,0.783416885118672
0,19,0,0.105263157894737,0,2,54,8,0,184.24024977168,186.12721148,0.783420853876732
0,23,0,0,0.0185185185185185,0,53,10,0,180.133462578651,186.24623372,0.783424387149693
2,22,0.5,0,0,0,53,10,0,186.746328814364,186.18837756,0.783428002399734
0,17,0,0.0588235294117647,0,0,54,10,0,181.311344054705,185.87820092,0.783432374075394
1,21,0,0.0476190476190476,0,1,54,10,0,183.005908460911,185.37596828,0.783435932863507
2,15,0.5,0,0,0,54,11,0,188.06684455823,184.71140512,0.783439685717921
2,29,0,0.0344827586206897,0,0,55,11,0,183.462640310765,183.95072084,0.783444042834869
0,15,0,0.0666666666666667,0,0,55,12,0,177.058986860693,183.04987696,0.783446979673503
1,30,1,0,0.0181818181818182,1,54,12,0,184.826258895706,182.30101432,0.783449860603566
1,16,1,0,0.0181818181818182,0,54,12,0,184.658434164367,181.5107584,0.78345261310826
1,14,1,0,0.0181818181818182,0,54,12,0,183.659710724981,180.6337072,0.783455934851049
2,14,0.5,0,0.0181818181818182,0,54,12,0,184.034884244215,179.76491324,0.783460059283552
0,24,0,0.125,0,1,55,11,0,175.751162954073,179.10833536,0.783463153730542
2,23,1,0,0.0181818181818182,0,54,14,0,179.444260867933,178.56927324,0.783465567102426
0,23,0,0,0.0357142857142857,0,54,14,0,170.131329007091,178.2828358,0.783467855714652
0,20,0,0,0.0185185185185185,0,53,14,0,166.895192521216,178.1205874,0.783468496238145
1,18,1,0,0,1,53,13,0,178.554456498692,178.016634,0.783468491527877
0,16,0,0,0.0185185185185185,0,53,13,0,175.345474068571,177.97087056,0.783470180497412
2,18,1,0,0.0188679245283019,0,52,13,0,177.074491553923,177.95019236,0.783470291149895
0,25,0,0,0,0,54,13,0,177.074491553923,178.08945764,0.7834716917369
0,10,0,0,0,0,54,13,0,177.074491553923,178.44842732,0.783472700255203
0,26,0,0,0.0185185185185185,0,53,13,0,171.954143484945,178.84319756,0.783473659142414
3,24,0.666666666666667,0,0.0188679245283019,0,52,13,0,179.423840819113,179.28480628,0.783474236263319
0,21,0,0,0,0,54,13,0,179.423840819113,179.83225288,0.783474493765609
2,23,0.5,0,0,0,54,13,0,183.751838204116,181.06189188,0.783474569295501
0,18,0,0,0.0181818181818182,0,54,13,0,180.301984142291,181.1362386,0.783476613132247
0,15,0,0,0.0185185185185185,0,53,13,0,177.100109743216,181.81239748,0.783476416998378
1,17,0,0.0588235294117647,0,2,53,11,0,178.983659106288,182.5041102,0.78347587292245
2,12,1,0,0.0188679245283019,0,52,12,0,184.787207579839,183.07698876,0.78347521959395
1,16,1,0,0.037037037037037,0,52,12,0,179.913168835963,183.5863852,0.783474839675926
2,18,0,0.0555555555555556,0,1,53,11,0,180.596192260304,183.99554572,0.783474476062183
0,19,0,0,0,0,53,12,0,180.596192260304,184.228842,0.783473527157858
1,19,1,0,0,0,53,12,0,183.880964001456,184.30276832,0.78347325700601
0,22,0,0,0.0185185185185185,0,53,12,0,178.625404273631,184.30575,0.783473090862212
1,15,1,0,0.0188679245283019,0,52,12,0,178.59989993462,184.43664736,0.78347237944649
1,21,1,0,0,0,53,12,0,183.173292914993,184.39017212,0.783472032580225
1,24,1,0,0,0,54,12,0,186.502899671936,184.2820182,0.783472922452151
0,23,0,0.0434782608695652,0,0,55,12,0,181.593294431307,184.17553676,0.783474668739474
0,24,0,0,0,0,55,13,0,181.593294431307,184.0876332,0.783476082354492
0,23,0,0,0,0,55,13,0,181.593294431307,183.96265128,0.78347712910223
1,14,1,0,0,0,55,13,0,185.806154986529,183.81932744,0.783478332040852
2,14,0.5,0,0.0178571428571429,0,55,13,0,184.533544923362,183.71880568,0.783480429733753
0,14,0,0.0714285714285714,0,0,56,13,0,180.322896323174,183.7826234,0.783481152103693
2,23,1,0,0.0178571428571429,0,55,14,0,184.812765712256,183.98616916,0.783481863806234
1,25,0,0.04,0,0,57,14,0,181.183942084199,184.33926216,0.783483702697686
1,21,1,0,0.0175438596491228,0,56,15,0,181.926891805069,185.36364416,0.783485237619046
1,20,1,0,0.0175438596491228,0,56,15,0,180.610537848055,185.42269612,0.783487833382331
0,21,0,0,0,0,57,15,0,180.610537848055,186.08200212,0.783490743814835
0,22,0,0,0.0175438596491228,0,56,15,0,175.404045055187,186.92371012,0.783492321750295
0,19,0,0,0,0,56,15,0,175.404045055187,187.84592736,0.783494290276113
0,19,0,0,0,0,56,15,0,175.404045055187,188.81429712,0.783495597324704
1,22,1,0,0.0178571428571429,0,55,15,0,175.595432120521,189.88508888,0.783496481651294
1,20,1,0,0.0178571428571429,0,55,15,0,175.704671568893,191.08265672,0.783498419751486
1,19,1,0,0.0178571428571429,0,55,15,0,175.694712339139,192.3359528,0.783499610713919
0,19,0,0,0,0,56,15,0,175.694712339139,193.49865272,0.783499930364697
0,15,0,0,0,0,56,15,0,175.694712339139,194.56898068,0.783500401772469
0,16,0,0,0.0178571428571429,0,55,15,0,171.628455125699,195.59630516,0.783501901639544
1,21,1,0,0.0181818181818182,0,54,15,0,171.649160763019,196.53086152,0.78350245737752
0,22,0,0,0.0181818181818182,0,54,15,0,167.603660898839,197.38670788,0.783503181941838
0,24,0,0,0.0185185185185185,0,53,15,0,164.108072745694,198.2749872,0.783502757283433
0,25,0,0,0,0,53,15,0,164.108072745694,198.82717616,0.78350262587469
0,25,0,0,0,0,53,15,0,164.108072745694,199.12479376,0.783502024286341
0,22,0,0,0,0,53,15,0,164.108072745694,199.14123772,0.783500563406515
1,24,1,0,0.0188679245283019,0,52,15,0,164.752921354605,199.67460612,0.783498888796585
0,24,0,0,0.0188679245283019,0,52,15,0,160.811853952927,199.9424182,0.783497290679391
1,11,1,0,0,0,52,15,0,165.410935123853,200.18295996,0.783494844267235
1,24,1,0,0,0,53,15,0,170.778300585211,200.4119782,0.783493915687443
0,24,0,0,0.0185185185185185,0,53,15,0,166.297471835795,200.6598022,0.783493256972462
0,24,0,0,0.0188679245283019,0,52,15,0,162.041725045694,201.0379434,0.783491859289618
0,19,0,0,0,0,52,15,0,162.041725045694,201.66068444,0.783489728245982
2,25,1,0,0.0192307692307692,0,51,15,0,164.315133705801,202.03250136,0.783487881647082
0,20,0,0,0.0377358490566038,0,51,15,0,152.880768568613,202.0540324,0.783487095506573
1,31,1,0,0.0588235294117647,0,48,15,0,145.786141022918,202.50399424,0.783485245831432
3,21,1,0,0.0408163265306122,0,47,15,0,149.172637104703,203.4617382,0.783481460012945
2,18,1,0,0,0,50,15,0,159.213440503567,203.97146496,0.783477906730912
1,25,1,0,0,0,52,15,0,164.877571229213,204.00486648,0.783475409273167
1,19,1,0,0.0188679245283019,0,52,15,0,164.876683959174,204.27883368,0.783474013719062
0,20,0,0,0.0188679245283019,0,52,15,0,161.432108551801,204.545029,0.783473372928549
0,25,0,0,0.0192307692307692,0,51,15,0,157.233724916599,204.78031768,0.783472416527146
0,26,0,0,0,0,51,15,0,157.233724916599,204.96953128,0.78347072787043
2,22,1,0,0.0196078431372549,0,50,15,0,159.432343962279,205.28757424,0.78346823754473
0,22,0,0,0.0192307692307692,0,51,15,0,154.167201755219,206.01547332,0.783467119465141
0,26,0,0,0.0392156862745098,0,49,15,0,144.163971030358,206.06422264,0.783465115584385
3,27,1,0,0,0,49,15,0,156.38398744353,206.39878796,0.783462104238177
2,18,1,0,0,0,52,15,0,164.400695714588,206.78312504,0.783463015781853
2,25,1,0,0,0,54,15,0,174.012084381556,207.18232216,0.78346535234235
1,21,1,0,0.0178571428571429,0,55,15,0,171.967932075882,207.63485912,0.783469237107927
1,19,1,0,0,0,56,15,0,177.391810606372,208.1232252,0.783473137875808
0,18,0,0,0.0350877192982456,0,55,15,0,170.769624651469,208.55407716,0.783477181313235
1,14,1,0,0,1,55,14,0,181.311983416285,208.9977262,0.78348030348795
0,17,0,0,0,2,56,12,0,191.163358557255,209.39921216,0.783485209893478
1,20,1,0,0,0,56,12,0,194.961640830401,209.79824652,0.783490622461928
0,21,0,0,0.0175438596491228,0,56,12,0,188.348774594687,209.8271866,0.783497329799516
0,21,0,0,0,1,56,11,0,193.783759354347,210.57686428,0.783502704202548
0,26,0,0,0,1,56,10,0,198.843666247717,211.16812716,0.783509223455183
1,19,1,0,0.0178571428571429,0,55,10,0,197.227379748402,211.9904468,0.783516670116325
1,22,1,0,0,1,56,9,0,205.545117865425,212.89461904,0.783524012408736
0,21,0,0,0,1,57,8,0,211.948771315497,213.8583798,0.78353289200538
1,25,1,0,0.0175438596491228,0,56,8,0,211.212409861959,214.92158736,0.783542836579574
0,20,0,0,0.0350877192982456,0,55,8,0,202.60027997337,216.0041832,0.783551955127818
2,21,1,0,0.0181818181818182,0,54,8,0,207.052965184582,217.07187432,0.783559430859845
1,16,1,0,0.0178571428571429,0,55,8,0,205.769151431877,218.11282248,0.783568598091147
2,21,0,0.0476190476190476,0,3,56,5,0,215.183045132635,219.28620952,0.783577013386217
0,24,0,0,0.0357142857142857,0,54,6,0,205.331909578311,220.6134494,0.783586756716924
1,26,1,0,0,0,54,6,0,210.553081553925,222.04816284,0.783595352905421
0,17,0,0,0,0,55,6,0,210.553081553925,223.55728012,0.783603608781066
1,15,1,0,0.0181818181818182,0,54,6,0,207.691922108494,225.18723964,0.783613343738869
1,25,1,0,0,0,55,6,0,212.419028989827,227.12930272,0.783623259797921
1,22,1,0,0.0357142857142857,0,54,6,0,207.834694619377,229.16487864,0.783633794162638
1,28,1,0,0,0,55,6,0,211.232832919737,231.47553872,0.783643548574427
0,19,0,0,0,0,56,6,0,211.232832919737,233.9277764,0.783654591331599
0,19,0,0,0,0,56,6,0,211.232832919737,236.51695412,0.783666124735036
2,18,1,0,0.0357142857142857,0,54,6,0,209.954195709023,239.27900332,0.783677226519964
0,17,0,0,0,0,56,6,0,209.954195709023,239.96207708,0.783689052930178
0,24,0,0,0.0178571428571429,0,55,6,0,205.626198324021,240,0.783700588899139
0,24,0,0,0.0181818181818182,0,54,6,0,201.050002432671,240,0.783710788150137
0,20,0,0,0,0,54,6,0,201.050002432671,240,0.783719667053963
2,28,1,0,0,1,54,5,0,215.91450768521,240,0.783729332883305
0,25,0,0,0.0357142857142857,0,54,5,0,205.725722683248,240,0.783741264822568
1,16,1,0,0.0185185185185185,0,53,5,0,205.889022544437,240,0.783751245394442
0,18,0,0,0,1,54,4,0,211.06681710279,240,0.783761405754446
2,23,1,0,0,0,54,4,0,218.621230043725,240,0.783772000841958
2,27,1,0,0.0178571428571429,0,55,4,0,222.714549507182,240,0.783783362661761
1,29,1,0,0.0175438596491228,0,56,4,0,222.582151844993,240,0.783794859104025
0,21,0,0,0,0,57,4,0,222.582151844993,240,0.783806587125302
2,25,1,0,0.0175438596491228,0,56,4,0,228.953155922324,240,0.78381886958545
0,18,0,0,0.0172413793103448,0,57,4,0,225.623549165381,240,0.783831318074747
0,24,0,0,0,1,57,3,0,230.533154406009,240,0.783842100210364
0,27,0,0,0,0,57,3,0,230.533154406009,240,0.783854355139957
0,23,0,0,0,0,57,3,0,230.533154406009,240,0.783865830092222
0,19,0,0,0.0175438596491228,0,56,3,0,226.320293850788,240,0.78387766127558
0,26,0,0,0.0178571428571429,0,55,3,0,221.575297762519,240,0.783889312904705
1,20,1,0,0,1,55,2,0,229.173222337527,240,0.78390021370335
0,29,0,0,0.0178571428571429,0,55,2,0,225.719765998524,240,0.783912490455827
0,24,0,0,0,1,55,1,0,229.348589626581,240,0.783923867007351
1,21,1,0,0.0181818181818182,0,54,1,0,227.288183580731,239.71187348,0.783935506292348
2,21,1,0,0.0181818181818182,0,54,1,0,234.348923889567,239.22864472,0.783947363590884
0,27,0,0,0,0,56,1,0,234.348923889567,238.6285972,0.783960208458173
1,23,1,0,0,0,56,1,0,238.694026458476,237.88961452,0.783971830662035
1,28,0,0.0357142857142857,0,0,57,1,0,232.219250464371,236.02399292,0.783984313029147
1,25,1,0,0,0,57,2,0,237.204485696579,235.8932486,0.783996335196227
0,25,0,0,0.0172413793103448,0,57,2,0,233.094531761672,234.89679344,0.784009442102864
2,19,0.5,0,0.0175438596491228,0,56,2,0,233.959630622194,233.8302382,0.784021296040301
0,29,0,0,0.0175438596491228,0,56,2,0,229.737967292389,232.77833508,0.784032692844245
2,19,0.5,0,0,0,56,2,0,233.771069099,231.88824704,0.784043742089671
2,21,0,0.0476190476190476,0,0,57,2,0,227.115477748694,231.20087684,0.784055956544126
0,22,0,0,0,0,57,3,0,227.115477748694,230.56651688,0.784066769413918
0,20,0,0,0.0175438596491228,0,56,3,0,223.406202184016,229.9487268,0.784078075859849
0,28,0,0,0,0,56,3,0,223.406202184016,229.24240988,0.784087791636375
0,23,0,0,0,0,56,3,0,223.406202184016,228.53468788,0.784097882236465
1,18,1,0,0,0,56,3,0,229.811187675381,227.76702052,0.784107726675881
2,14,0,0.0714285714285714,0,0,57,3,0,223.205993623089,227.00924784,0.78411915864802
1,21,1,0,0,0,57,4,0,227.318255385316,226.96241672,0.784129523553515
0,21,0,0,0.0172413793103448,0,57,4,0,221.938418613696,226.2012696,0.78414063107892
0,24,0,0,0,0,57,4,0,221.938418613696,224.06133276,0.784151220938375
0,26,0,0,0.0175438596491228,0,56,4,0,217.33933744277,222.52137336,0.784161459803684
0,26,0,0,0.0178571428571429,0,55,4,0,211.971971981412,220.76286016,0.784170607632884
0,25,0,0,0,0,55,4,0,211.971971981412,218.71233336,0.78417948248118
0,14,0,0,0,0,55,4,0,211.971971981412,216.30063888,0.784187749352538
1,25,1,0,0,0,55,4,0,214.770047028998,213.73571944,0.784196780610359
0,18,0,0,0.0357142857142857,0,54,4,0,207.765780343261,211.00166712,0.784205242635211
0,20,0,0,0,0,54,4,0,207.765780343261,208.10306236,0.784212973149891
1,24,1,0,0.0185185185185185,0,53,4,0,207.558254926625,205.22939308,0.784220667196261
0,32,0,0,0.0740740740740741,0,50,4,0,189.391881524079,202.3807438,0.7842283964745
0,23,0,0,0.04,0,48,4,0,179.351078125215,199.58284092,0.784232995177098
0,27,0,0,0.0208333333333333,0,47,4,0,173.686947399569,196.8901682,0.784235916312882
0,19,0,0,0,0,47,4,0,173.686947399569,194.23915852,0.784238125858779
2,22,1,0,0,0,47,4,0,182.539059668696,191.42610948,0.784240573489426
0,25,0,0,0,0,49,4,0,182.539059668696,189.0050034,0.784244532245107
1,27,1,0,0,0,49,4,0,186.35971757621,186.91367252,0.784248764655494
1,32,1,0,0.04,0,48,4,0,184.010370903977,185.01381864,0.784252938354822
2,30,0,0.0333333333333333,0,0,49,4,0,177.992764752542,183.15073432,0.784257732190147
0,20,0,0,0,0,49,5,0,177.992764752542,181.25560932,0.784261627613667
0,32,0,0,0.0612244897959184,0,46,5,0,165.77274833937,179.56328148,0.784265884313607
2,23,1,0,0.0434782608695652,0,44,5,0,164.885332398435,178.14073268,0.784266809191094
1,29,1,0,0.0652173913043478,0,43,5,0,154.550680656658,177.073001,0.784267950621986
0,26,0,0,0.0227272727272727,0,43,5,0,150.821053224728,176.2458474,0.784266745496941
0,19,0,0,0.0232558139534884,0,42,5,0,145.397174694238,175.52504432,0.784265009633082
1,26,1,0,0,0,42,5,0,149.327658109789,174.9813096,0.784262822754648
2,27,1,0,0.0232558139534884,0,42,5,0,153.811844968599,174.65835248,0.784261369359645
0,29,0,0,0,0,44,5,0,153.811844968599,174.5046914,0.784261134433491
1,30,1,0,0.0227272727272727,0,43,5,0,153.649614856078,174.41245824,0.784260595996495
0,28,0,0,0,0,44,5,0,153.649614856078,174.34566808,0.784259374922192
0,26,0,0,0,0,44,5,0,153.649614856078,174.2662228,0.784258838810811
0,32,0,0,0,0,44,5,0,153.649614856078,174.27691412,0.784258516600631
2,22,1,0,0.0227272727272727,0,43,5,0,157.713127562991,174.20970352,0.784258459563597
0,21,0,0,0.0222222222222222,0,44,5,0,153.999593693433,174.07529524,0.784258557737723
2,25,1,0,0,0,44,5,0,162.301843804315,173.9328344,0.784257552754744
1,17,1,0,0.0217391304347826,0,45,5,0,162.085478545543,173.77558312,0.784258766093685
2,20,1,0,0,0,46,5,0,170.956046040776,173.74524072,0.784260257394736
1,32,1,0,0,0,48,5,0,176.744189675159,173.91432472,0.784262793667424
1,16,1,0,0.0204081632653061,0,48,5,0,177.146739518678,174.28855872,0.784265948106282
0,29,0,0.0689655172413793,0,1,49,4,0,171.898759682809,174.74150964,0.784270057074315
0,22,0,0,0,0,49,6,0,171.898759682809,175.53426044,0.784273241384028
2,16,1,0,0.0204081632653061,0,48,6,0,174.519277769291,176.47761136,0.784275968403618
1,21,1,0,0,0,50,6,0,179.092467387852,177.3535894,0.784279287461991
2,26,0.5,0,0.0196078431372549,0,50,6,0,179.228517210518,178.25006308,0.784284822085278
0,25,0,0,0.0196078431372549,0,50,6,0,174.501410329184,179.18021856,0.784289746609286
1,23,1,0,0.02,0,49,6,0,174.830244534431,180.34692492,0.784294645340738
0,25,0,0,0.02,0,49,6,0,171.432106234071,181.77880048,0.784298316722944
0,18,0,0,0,0,49,6,0,171.432106234071,183.47979864,0.784301322820751
0,25,0,0,0,0,49,6,0,171.432106234071,185.38297348,0.784305101784643
0,29,0,0,0.0408163265306122,0,47,6,0,161.42056140821,187.43822356,0.784307834571803
0,26,0,0,0,0,47,6,0,161.42056140821,189.68274072,0.784309059305619
3,20,1,0,0,0,47,6,0,174.632470578354,191.99803748,0.784311313223295
0,25,0,0,0,0,50,6,0,174.632470578354,194.45400272,0.784314889113698
0,22,0,0,0,0,50,6,0,174.632470578354,196.89341612,0.784318179451579
1,27,1,0,0.04,0,48,6,0,169.800511227054,199.3778434,0.784320882058676
1,22,1,0,0,0,49,6,0,173.086647823374,201.83319344,0.784324326362573
