xrc,xrd,beta_c,beta_d,beta_c_minus,beta_d_minus,N_on_c,N_on_d,N_optout,P_total,Pref,Eavg
3,0,0,0,0,0,0,0,0,0,0,0.560500901
3,0,0,0,0,0,0,0,0,0,0,0.560440961
4,0,0,0,0,0,0,0,0,0,0,0.560382043
7,0,0,0,0,0,0,0,0,0,0,0.560321547
5,0,0,0,0,0,0,0,0,0,0,0.560262478
1,0,0,0,0,0,0,0,0,0,0,0.560201453
5,0,0,0,0,0,0,0,0,0,0,0.560141745
5,0,0,0,0,0,0,0,0,0,0,0.560082047
4,0,0,0,0,0,0,0,0,0,0,0.560022641
3,0,0,0,0,0,0,0,0,0,0,0.559961998
7,0,0,0,0,0,0,0,0,0,0,0.559902147
2,0,0,0,0,0,0,0,0,0,0,0.559843328
1,0,0,0,0,0,0,0,0,0,0,0.55978405
3,0,0,0,0,0,0,0,0,0,0,0.559723876
3,0,0,0,0,0,0,0,0,0,0,0.559663747
8,0,0,0,0,0,0,0,0,0,0,0.559603962
5,0,0,0,0,0,0,0,0,0,0,0.559543704
3,0,0,0,0,0,0,0,0,0,0,0.559483356
4,0,0,0,0,0,0,0,0,0,0,0.559423507
3,0,0,0,0,0,0,0,0,0,0,0.559364801
1,0,0,0,0,0,0,0,0,0,0,0.55930517
3,0,0,0,0,0,0,0,0,0,0,0.559245889
3,0,0,0,0,0,0,0,0,0,0,0.559186416
3,0,0,0,0,0,0,0,0,0,0,0.559126479
5,0,0,0,0,0,0,0,0,0,0,0.559066416
4,0,0,0,0,0,0,0,0,0,0,0.559007152
4,0,0,0,0,0,0,0,0,0,0,0.558948222
2,0,0,0,0,0,0,0,0,0,0,0.558889703
4,0,0,0,0,0,0,0,0,0,0,0.558829292
1,0,0,0,0,0,0,0,0,0,0,0.55876906
3,0,0,0,0,0,0,0,0,0,0,0.558708139
6,0,0,0,0,0,0,0,0,0,0,0.558647491
2,0,0,0,0,0,0,0,0,0,0,0.558587469
2,0,0,0,0,0,0,0,0,0,0,0.558527197
1,0,0,0,0,0,0,0,0,0,0,0.558467502
4,0,0,0,0,0,0,0,0,0,0,0.558406927
0,0,0,0,0,0,0,0,0,0,0,0.558346827
3,0,0,0,0,0,0,0,0,0,0,0.558287462
4,0,0,0,0,0,0,0,0,0,0,0.55822729
3,0,0,0,0,0,0,0,0,0,0,0.558167264
2,0,0,0,0,0,0,0,0,0,0,0.558107255
2,0,0,0,0,0,0,0,0,0,0,0.558047519
4,0,0,0,0,0,0,0,0,0,0,0.5579875
0,0,0,0,0,0,0,0,0,0,0,0.557926815
2,0,0,0,0,0,0,0,0,0,0,0.557867785
1,0,0,0,0,0,0,0,0,0,0,0.557808598
3,0,0,0,0,0,0,0,0,0,0,0.557749618
2,0,0,0,0,0,0,0,0,0,0,0.557690112
2,0,0,0,0,0,0,0,0,0,0,0.557630556
3,0,0,0,0,0,0,0,0,0,0,0.557570529
5,0,0,0,0,0,0,0,0,0,0,0.557509898
4,0,0,0,0,0,0,0,0,0,0,0.557450923
5,0,0,0,0,0,0,0,0,0,0,0.557390576
4,0,0,0,0,0,0,0,0,0,0,0.557331436
5,0,0,0,0,0,0,0,0,0,0,0.557271174
6,0,0,0,0,0,0,0,0,0,0,0.557211351
3,0,0,0,0,0,0,0,0,0,0,0.557151728
3,0,0,0,0,0,0,0,0,0,0,0.557091723
4,0,0,0,0,0,0,0,0,0,0,0.557032756
4,0,0,0,0,0,0,0,0,0,0,0.556973495
4,0,0,0,0,0,0,0,0,0,0,0.556913841
2,0,0,0,0,0,0,0,0,0,0,0.55685554
2,0,0,0,0,0,0,0,0,0,0,0.55679587
6,0,0,0,0,0,0,0,0,0,0,0.556736514
4,0,0,0,0,0,0,0,0,0,0,0.556676294
3,0,0,0,0,0,0,0,0,0,0,0.556616386
8,0,0,0,0,0,0,0,0,0,0,0.55655638
2,0,0,0,0,0,0,0,0,0,0,0.556496806
4,0,0,0,0,0,0,0,0,0,0,0.556436199
2,0,0,0,0,0,0,0,0,0,0,0.556376831
2,0,0,0,0,0,0,0,0,0,0,0.556318252
2,0,0,0,0,0,0,0,0,0,0,0.556258496
2,0,0,0,0,0,0,0,0,0,0,0.556198004
7,0,0,0,0,0,0,0,0,0,0,0.556138186
3,0,0,0,0,0,0,0,0,0,0,0.556079193
3,0,0,0,0,0,0,0,0,0,0,0.556019906
3,0,0,0,0,0,0,0,0,0,0,0.555960672
1,0,0,0,0,0,0,0,0,0,0,0.555900913
4,0,0,0,0,0,0,0,0,0,0,0.555841727
3,0,0,0,0,0,0,0,0,0,0,0.55578176
2,0,0,0,0,0,0,0,0,0,0,0.555721927
5,0,0,0,0,0,0,0,0,0,0,0.55566241
2,0,0,0,0,0,0,0,0,0,0,0.555602826
1,0,0,0,0,0,0,0,0,0,0,0.55554319
4,0,0,0,0,0,0,0,0,0,0,0.555483428
4,0,0,0,0,0,0,0,0,0,0,0.555423301
7,0,0,0,0,0,0,0,0,0,0,0.55536253
4,0,0,0,0,0,0,0,0,0,0,0.555303001
7,0,0,0,0,0,0,0,0,0,0,0.555242831
2,0,0,0,0,0,0,0,0,0,0,0.555184013
7,0,0,0,0,0,0,0,0,0,0,0.555124733
4,0,0,0,0,0,0,0,0,0,0,0.555065264
4,0,0,0,0,0,0,0,0,0,0,0.555005732
5,0,0,0,0,0,0,0,0,0,0,0.554945398
3,0,0,0,0,0,0,0,0,0,0,0.554886863
6,0,0,0,0,0,0,0,0,0,0,0.554828132
2,0,0,0,0,0,0,0,0,0,0,0.554767129
2,0,0,0,0,0,0,0,0,0,0,0.554707444
2,0,0,0,0,0,0,0,0,0,0,0.554647967
4,0,0,0,0,0,0,0,0,0,0,0.554588903
7,0,0,0,0,0,0,0,0,0,0,0.554528669
3,0,0,0,0,0,0,0,0,0,0,0.55446919
4,0,0,0,0,0,0,0,0,0,0,0.554409932
4,0,0,0,0,0,0,0,0,0,0,0.554350297
4,0,0,0,0,0,0,0,0,0,0,0.554290042
3,0,0,0,0,0,0,0,0,0,0,0.554230539
4,0,0,0,0,0,0,0,0,0,0,0.554170265
2,0,0,0,0,0,0,0,0,0,0,0.554110446
4,0,0,0,0,0,0,0,0,0,0,0.554051517
0,0,0,0,0,0,0,0,0,0,0,0.553991871
7,0,0,0,0,0,0,0,0,0,0,0.553931823
5,0,0,0,0,0,0,0,0,0,0,0.553871686
6,0,0,0,0,0,0,0,0,0,0,0.553811694
4,0,0,0,0,0,0,0,0,0,0,0.553751985
5,0,0,0,0,0,0,0,0,0,0,0.553691534
3,0,0,0,0,0,0,0,0,0,0,0.553631989
5,0,0,0,0,0,0,0,0,0,0,0.553571733
4,0,0,0,0,0,0,0,0,0,0,0.55351236
3,0,0,0,0,0,0,0,0,0,0,0.553451789
3,0,0,0,0,0,0,0,0,0,0,0.553392819
4,0,0,0,0,0,0,0,0,0,0,0.553333656
8,0,0,0,0,0,0,0,0,0,0,0.553275114
3,0,0,0,0,0,0,0,0,0,0,0.553215629
4,0,0,0,0,0,0,0,0,0,0,0.553156655
2,0,0,0,0,0,0,0,0,0,0,0.553096242
6,0,0,0,0,0,0,0,0,0,0,0.553037219
3,0,0,0,0,0,0,0,0,0,0,0.552977752
2,0,0,0,0,0,0,0,0,0,0,0.55291867
3,0,0,0,0,0,0,0,0,0,0,0.552859383
2,0,0,0,0,0,0,0,0,0,0,0.552799719
2,0,0,0,0,0,0,0,0,0,0,0.552740189
5,0,0,0,0,0,0,0,0,0,0,0.552679362
3,0,0,0,0,0,0,0,0,0,0,0.552619394
3,0,0,0,0,0,0,0,0,0,0,0.552559439
3,0,0,0,0,0,0,0,0,0,0,0.55249882
2,0,0,0,0,0,0,0,0,0,0,0.552438914
4,0,0,0,0,0,0,0,0,0,0,0.552378883
3,0,0,0,0,0,0,0,0,0,0,0.552319336
3,0,0,0,0,0,0,0,0,0,0,0.552261239
3,0,0,0,0,0,0,0,0,0,0,0.552200887
1,0,0,0,0,0,0,0,0,0,0,0.552141287
1,0,0,0,0,0,0,0,0,0,0,0.552081421
5,0,0,0,0,0,0,0,0,0,0,0.55202227
3,0,0,0,0,0,0,0,0,0,0,0.55196268
2,0,0,0,0,0,0,0,0,0,0,0.551903561
6,0,0,0,0,0,0,0,0,0,0,0.551844132
2,0,0,0,0,0,0,0,0,0,0,0.551783425
4,0,0,0,0,0,0,0,0,0,0,0.551723499
3,0,0,0,0,0,0,0,0,0,0,0.551663939
1,0,0,0,0,0,0,0,0,0,0,0.551605121
2,0,0,0,0,0,0,0,0,0,0,0.5515454
2,0,0,0,0,0,0,0,0,0,0,0.551486336
3,0,0,0,0,0,0,0,0,0,0,0.551426742
2,0,0,0,0,0,0,0,0,0,0,0.551367623
6,0,0,0,0,0,0,0,0,0,0,0.551308401
6,0,0,0,0,0,0,0,0,0,0,0.551249725
4,0,0,0,0,0,0,0,0,0,0,0.551190154
1,0,0,0,0,0,0,0,0,0,0,0.551130083
1,0,0,0,0,0,0,0,0,0,0,0.551069505
4,0,0,0,0,0,0,0,0,0,0,0.551009179
2,0,0,0,0,0,0,0,0,0,0,0.550948883
3,0,0,0,0,0,0,0,0,0,0,0.550889634
3,0,0,0,0,0,0,0,0,0,0,0.550830013
2,0,0,0,0,0,0,0,0,0,0,0.550770381
3,0,0,0,0,0,0,0,0,0,0,0.550710289
2,0,0,0,0,0,0,0,0,0,0,0.55065089
2,0,0,0,0,0,0,0,0,0,0,0.550590759
2,0,0,0,0,0,0,0,0,0,0,0.550531888
1,0,0,0,0,0,0,0,0,0,0,0.55047252
4,0,0,0,0,0,0,0,0,0,0,0.550412432
4,0,0,0,0,0,0,0,0,0,0,0.550353098
5,0,0,0,0,0,0,0,0,0,0,0.550293727
6,0,0,0,0,0,0,0,0,0,0,0.550233889
5,0,0,0,0,0,0,0,0,0,0,0.550174349
3,0,0,0,0,0,0,0,0,0,0,0.550114597
2,0,0,0,0,0,0,0,0,0,0,0.550054529
6,0,0,0,0,0,0,0,0,0,0,0.549995369
3,0,0,0,0,0,0,0,0,0,0,0.549935176
1,0,0,0,0,0,0,0,0,0,0,0.549875556
2,0,0,0,0,0,0,0,0,0,0,0.549815429
9,0,0,0,0,0,0,0,0,0,0,0.549754686
3,0,0,0,0,0,0,0,0,0,0,0.549694866
7,0,0,0,0,0,0,0,0,0,0,0.549635248
5,0,0,0,0,0,0,0,0,0,0,0.549574673
1,0,0,0,0,0,0,0,0,0,0,0.549514618
6,0,0,0,0,0,0,0,0,0,0,0.549455663
3,0,0,0,0,0,0,0,0,0,0,0.549395492
4,0,0,0,0,0,0,0,0,0,0,0.549335357
3,0,0,0,0,0,0,0,0,0,0,0.549275615
5,0,0,0,0,0,0,0,0,0,0,0.549216508
2,0,0,0,0,0,0,0,0,0,0,0.549156612
5,0,0,0,0,0,0,0,0,0,0,0.549097084
3,0,0,0,0,0,0,0,0,0,0,0.549037777
3,0,0,0,0,0,0,0,0,0,0,0.548977759
3,0,0,0,0,0,0,0,0,0,0,0.548917425
8,0,0,0,0,0,0,0,0,0,0,0.548858462
3,0,0,0,0,0,0,0,0,0,0,0.548798606
5,0,0,0,0,0,0,0,0,0,0,0.54873931
1,0,0,0,0,0,0,0,0,0,0,0.548679259
5,0,0,0,0,0,0,0,0,0,0,0.548619232
3,0,0,0,0,0,0,0,0,0,0,0.548558814
4,0,0,0,0,0,0,0,0,0,0,0.548498987
4,0,0,0,0,0,0,0,0,0,0,0.548438263
3,0,0,0,0,0,0,0,0,0,0,0.548377829
3,0,0,0,0,0,0,0,0,0,0,0.548317633
3,0,0,0,0,0,0,0,0,0,0,0.548258464
9,0,0,0,0,0,0,0,0,0,0,0.548199122
4,0,0,0,0,0,0,0,0,0,0,0.548139433
1,0,0,0,0,0,0,0,0,0,0,0.548079634
6,0,0,0,0,0,0,0,0,0,0,0.548020342
3,0,0,0,0,0,0,0,0,0,0,0.547961899
2,0,0,0,0,0,0,0,0,0,0,0.547902654
2,0,0,0,0,0,0,0,0,0,0,0.547843097
4,0,0,0,0,0,0,0,0,0,0,0.547783797
3,0,0,0,0,0,0,0,0,0,0,0.547724108
2,0,0,0,0,0,0,0,0,0,0,0.547664327
4,0,0,0,0,0,0,0,0,0,0,0.54760433
2,0,0,0,0,0,0,0,0,0,0,0.547545114
1,0,0,0,0,0,0,0,0,0,0,0.547484597
1,0,0,0,0,0,0,0,0,0,0,0.547425442
3,0,0,0,0,0,0,0,0,0,0,0.547366619
3,0,0,0,0,0,0,0,0,0,0,0.547307798
7,0,0,0,0,0,0,0,0,0,0,0.547247814
3,0,0,0,0,0,0,0,0,0,0,0.547187759
6,0,0,0,0,0,0,0,0,0,0,0.547129006
8,0,0,0,0,0,0,0,0,0,0,0.547068468
5,0,0,0,0,0,0,0,0,0,0,0.547008278
7,0,0,0,0,0,0,0,0,0,0,0.54694933
3,0,0,0,0,0,0,0,0,0,0,0.54688903
6,0,0,0,0,0,0,0,0,0,0,0.546829075
4,0,0,0,0,0,0,0,0,0,0,0.546770057
6,0,0,0,0,0,0,0,0,0,0,0.54671186
7,0,0,0,0,0,0,0,0,0,0,0.546652473
3,0,0,0,0,0,0,0,0,0,0,0.546593025
5,0,0,0,0,0,0,0,0,0,0,0.546532556
4,0,0,0,0,0,0,0,0,0,0,0.546473174
5,0,0,0,0,0,0,0,0,0,0,0.546413692
5,0,0,0,0,0,0,0,0,0,0,0.546354193
2,0,0,0,0,0,0,0,0,0,0,0.546294645
5,0,0,0,0,0,0,0,0,0,0,0.546235134
11,0,0,0,0,0,0,0,0,0,0,0.546176155
2,0,0,0,0,0,0,0,0,0,0,0.546116524
2,0,0,0,0,0,0,0,0,0,0,0.546057553
1,0,0,0,0,0,0,0,0,0,0,0.545997682
2,0,0,0,0,0,0,0,0,0,0,0.54593795
1,0,0,0,0,0,0,0,0,0,0,0.545878561
5,0,0,0,0,0,0,0,0,0,0,0.545818571
3,0,0,0,0,0,0,0,0,0,0,0.545759067
4,0,0,0,0,0,0,0,0,0,0,0.545699086
7,0,0,0,0,0,0,0,0,0,0,0.545639228
4,0,0,0,0,0,0,0,0,0,0,0.545579534
6,0,0,0,0,0,0,0,0,0,0,0.54551972
3,0,0,0,0,0,0,0,0,0,0,0.545459506
4,0,0,0,0,0,0,0,0,0,0,0.545400027
10,0,0,0,0,0,0,0,0,0,0,0.545340102
3,0,0,0,0,0,0,0,0,0,0,0.545281996
2,0,0,0,0,0,0,0,0,0,0,0.545222657
4,0,0,0,0,0,0,0,0,0,0,0.545163092
3,0,0,0,0,0,0,0,0,0,0,0.545103551
4,0,0,0,0,0,0,0,0,0,0,0.545044131
7,0,0,0,0,0,0,0,0,0,0,0.544985156
3,0,0,0,0,0,0,0,0,0,0,0.544925121
5,0,0,0,0,0,0,0,0,0,0,0.544865833
4,0,0,0,0,0,0,0,0,0,0,0.544805841
2,0,0,0,0,0,0,0,0,0,0,0.544746219
3,0,0,0,0,0,0,0,0,0,0,0.544687496
1,0,0,0,0,0,0,0,0,0,0,0.544627568
9,0,0,0,0,0,0,0,0,0,0,0.544567419
4,0,0,0,0,0,0,0,0,0,0,0.544507846
3,0,0,0,0,0,0,0,0,0,0,0.544448278
0,0,0,0,0,0,0,0,0,0,0,0.54438874
5,0,0,0,0,0,0,0,0,0,0,0.544329969
4,0,0,0,0,0,0,0,0,0,0,0.54426997
6,0,0,0,0,0,0,0,0,0,0,0.544210758
5,0,0,0,0,0,0,0,0,0,0,0.544151309
5,0,0,0,0,0,0,0,0,0,0,0.544092364
5,0,0,0,0,0,0,0,0,0,0,0.544032112
5,0,0,0,0,0,0,0,0,0,0,0.543972421
4,0,0,0,0,0,0,0,0,0,0,0.543912663
6,0,0,0,0,0,0,0,0,0,0,0.543853083
5,0,0,0,0,0,0,0,0,0,0,0.543793407
5,0,0,0,0,0,0,0,0,0,0,0.543733769
5,0,0,0,0,0,0,0,0,0,0,0.543674835
6,0,0,0,0,0,0,0,0,0,0,0.543615534
4,0,0,0,0,0,0,0,0,0,0,0.543556028
8,0,0,0,0,0,0,0,0,0,0,0.543497235
4,0,0,0,0,0,0,0,0,0,0,0.543437359
3,0,0,0,0,0,0,0,0,0,0,0.543378009
2,0,0,0,0,0,0,0,0,0,0,0.5433184
4,0,0,0,0,0,0,0,0,0,0,0.543258711
1,0,0,0,0,0,0,0,0,0,0,0.543199379
2,0,0,0,0,0,0,0,0,0,0,0.543139983
6,0,0,0,0,0,0,0,0,0,0,0.54307929
2,0,0,0,0,0,0,0,0,0,0,0.543018974
7,0,0,0,0,0,0,0,0,0,0,0.542958902
3,0,0,0,0,0,0,0,0,0,0,0.542899167
3,0,0,0,0,0,0,0,0,0,0,0.542840699
7,0,0,0,0,0,0,0,0,0,0,0.542780553
5,0,0,0,0,0,0,0,0,0,0,0.542720615
2,0,0,0,0,0,0,0,0,0,0,0.542660943
6,0,0,0,0,0,0,0,0,0,0,0.54260106
5,0,0,0,0,0,0,0,0,0,0,0.542541578
5,0,0,0,0,0,0,0,0,0,0,0.542482649
5,0,0,0,0,0,0,0,0,0,0,0.542424018
6,0,0,0,0,0,0,0,0,0,0,0.542364419
4,0,0,0,0,0,0,0,0,0,0,0.542304207
1,0,0,0,0,0,0,0,0,0,0,0.542244398
5,0,0,0,0,0,0,0,0,0,0,0.54218354
3,0,0,0,0,0,0,0,0,0,0,0.542124193
4,0,0,0,0,0,0,0,0,0,0,0.542065317
2,0,0,0,0,0,0,0,0,0,0,0.5420059
3,0,0,0,0,0,0,0,0,0,0,0.541945884
6,0,0,0,0,0,0,0,0,0,0,0.541887088
7,0,0,0,0,0,0,0,0,0,0,0.541827073
5,0,0,0,0,0,0,0,0,0,0,0.541768592
3,0,0,0,0,0,0,0,0,0,0,0.541709403
7,0,0,0,0,0,0,0,0,0,0,0.54164977
5,0,0,0,0,0,0,0,0,0,0,0.541590115
4,0,0,0,0,0,0,0,0,0,0,0.541531282
3,0,0,0,0,0,0,0,0,0,0,0.54147152
5,0,0,0,0,0,0,0,0,0,0,0.541412062
8,0,0,0,0,0,0,0,0,0,0,0.541353584
4,0,0,0,0,0,0,0,0,0,0,0.541294691
5,0,0,0,0,0,0,0,0,0,0,0.541235893
7,0,0,0,0,0,0,0,0,0,0,0.541175327
7,0,0,0,0,0,0,0,0,0,0,0.541115792
7,0,0,0,0,0,0,0,0,0,0,0.541057487
1,0,0,0,0,0,0,0,0,0,0,0.540998448
6,0,0,0,0,0,0,0,0,0,0,0.540938839
8,0,0,0,0,0,0,0,0,0,0,0.540879445
6,0,0,0,0,0,0,0,0,0,0,0.540819115
1,0,0,0,0,0,0,0,0,0,0,0.540759235
4,0,0,0,0,0,0,0,0,0,0,0.540699102
2,0,0,0,0,0,0,0,0,0,0,0.540640305
5,0,0,0,0,0,0,0,0,0,0,0.54058083
2,0,0,0,0,0,0,0,0,0,0,0.540521749
4,0,0,0,0,0,0,0,0,0,0,0.540461247
2,0,0,0,0,0,0,0,0,0,0,0.540402012
3,0,0,0,0,0,0,0,0,0,0,0.540342459
3,0,0,0,0,0,0,0,0,0,0,0.540283107
4,0,0,0,0,0,0,0,0,0,0,0.540223916
5,0,0,0,0,0,0,0,0,0,0,0.540164282
7,0,0,0,0,0,0,0,0,0,0,0.540104221
4,0,0,0,0,0,0,0,0,0,0,0.540045019
4,0,0,0,0,0,0,0,0,0,0,0.539985193
4,0,0,0,0,0,0,0,0,0,0,0.539925816
5,0,0,0,0,0,0,0,0,0,0,0.539866712
5,0,0,0,0,0,0,0,0,0,0,0.539807413
1,0,0,0,0,0,0,0,0,0,0,0.539747143
4,0,0,0,0,0,0,0,0,0,0,0.539687787
3,0,0,0,0,0,0,0,0,0,0,0.539627863
8,0,0,0,0,0,0,0,0,0,0,0.539568019
8,0,0,0,0,0,0,0,0,0,0,0.539508736
4,0,0,0,0,0,0,0,0,0,0,0.539449435
1,0,0,0,0,0,0,0,0,0,0,0.539389543
3,0,0,0,0,0,0,0,0,0,0,0.539329689
3,0,0,0,0,0,0,0,0,0,0,0.539268574
3,0,0,0,0,0,0,0,0,0,0,0.539209622
5,0,0,0,0,0,0,0,0,0,0,0.539149168
2,0,0,0,0,0,0,0,0,0,0,0.539089662
3,0,0,0,0,0,0,0,0,0,0,0.539030863
5,0,0,0,0,0,0,0,0,0,0,0.538971273
5,0,0,0,0,0,0,0,0,0,0,0.538911459
2,0,0,0,0,0,0,0,0,0,0,0.538851234
12,0,0,0,0,0,0,0,0,0,0,0.538792058
8,0,0,0,0,0,0,0,0,0,0,0.538732849
6,0,0,0,0,0,0,0,0,0,0,0.538674039
2,0,0,0,0,0,0,0,0,0,0,0.538614734
7,0,0,0,0,0,0,0,0,0,0,0.538554801
2,0,0,0,0,0,0,0,0,0,0,0.538495929
2,0,0,0,0,0,0,0,0,0,0,0.538437657
8,0,0,0,0,0,0,0,0,0,0,0.538377735
7,0,0,0,0,0,0,0,0,0,0,0.538318806
3,0,0,0,0,0,0,0,0,0,0,0.538258938
4,0,0,0,0,0,0,0,0,0,0,0.538199729
2,0,0,0,0,0,0,0,0,0,0,0.538139813
7,0,0,0,0,0,0,0,0,0,0,0.538080022
2,0,0,0,0,0,0,0,0,0,0,0.538019766
7,0,0,0,0,0,0,0,0,0,0,0.537960016
2,0,0,0,0,0,0,0,0,0,0,0.537899593
4,0,0,0,0,0,0,0,0,0,0,0.537840318
2,0,0,0,0,0,0,0,0,0,0,0.537780631
6,0,0,0,0,0,0,0,0,0,0,0.537720815
7,0,0,0,0,0,0,0,0,0,0,0.537662455
3,0,0,0,0,0,0,0,0,0,0,0.537602429
3,0,0,0,0,0,0,0,0,0,0,0.537543303
3,0,0,0,0,0,0,0,0,0,0,0.53748351
6,0,0,0,0,0,0,0,0,0,0,0.537423446
4,0,0,0,0,0,0,0,0,0,0,0.537364755
10,0,0,0,0,0,0,0,0,0,0,0.537305323
0,0,0,0,0,0,0,0,0,0,0,0.537246118
4,0,0,0,0,0,0,0,0,0,0,0.537185981
8,0,0,0,0,0,0,0,0,0,0,0.537126333
3,0,0,0,0,0,0,0,0,0,0,0.537066028
3,0,0,0,0,0,0,0,0,0,0,0.537006463
5,0,0,0,0,0,0,0,0,0,0,0.536946438
6,0,0,0,0,0,0,0,0,0,0,0.536886968
1,0,0,0,0,0,0,0,0,0,0,0.536827138
5,0,0,0,0,0,0,0,0,0,0,0.536767522
5,0,0,0,0,0,0,0,0,0,0,0.536708582
6,0,0,0,0,0,0,0,0,0,0,0.536650005
6,0,0,0,0,0,0,0,0,0,0,0.53659029
3,0,0,0,0,0,0,0,0,0,0,0.536530758
2,0,0,0,0,0,0,0,0,0,0,0.536470006
2,0,0,0,0,0,0,0,0,0,0,0.536410621
5,0,0,0,0,0,0,0,0,0,0,0.536351024
6,0,0,0,0,0,0,0,0,0,0,0.536291422
11,0,0,0,0,0,0,0,0,0,0,0.536231664
5,0,0,0,0,0,0,0,0,0,0,0.536172993
9,0,0,0,0,0,0,0,0,0,0,0.536113796
3,0,0,0,0,0,0,0,0,0,0,0.536053426
4,0,0,0,0,0,0,0,0,0,0,0.535993691
6,0,0,0,0,0,0,0,0,0,0,0.535934073
4,0,0,0,0,0,0,0,0,0,0,0.535874319
2,0,0,0,0,0,0,0,0,0,0,0.535815226
4,0,0,0,0,0,0,0,0,0,0,0.535755241
1,0,0,0,0,0,0,0,0,0,0,0.535696222
4,0,0,0,0,0,0,0,0,0,0,0.535637162
4,0,0,0,0,0,0,0,0,0,0,0.535578675
7,0,0,0,0,0,0,0,0,0,0,0.53551799
5,0,0,0,0,0,0,0,0,0,0,0.535458487
5,0,0,0,0,0,0,0,0,0,0,0.535399295
3,0,0,0,0,0,0,0,0,0,0,0.535339473
2,0,0,0,0,0,0,0,0,0,0,0.535280436
5,0,0,0,0,0,0,0,0,0,0,0.535219829
4,0,0,0,0,0,0,0,0,0,0,0.535160866
7,0,0,0,0,0,0,0,0,0,0,0.535101645
5,0,0,0,0,0,0,0,0,0,0,0.535041994
5,0,0,0,0,0,0,0,0,0,0,0.534982868
6,0,0,0,0,0,0,0,0,0,0,0.534922618
2,0,0,0,0,0,0,0,0,0,0,0.534863191
3,0,0,0,0,0,0,0,0,0,0,0.534803556
8,0,0,0,0,0,0,0,0,0,0,0.534743732
2,0,0,0,0,0,0,0,0,0,0,0.534684748
6,0,0,0,0,0,0,0,0,0,0,0.534625391
3,0,0,0,0,0,0,0,0,0,0,0.534563629
3,0,0,0,0,0,0,0,0,0,0,0.534503233
6,0,0,0,0,0,0,0,0,0,0,0.534443963
7,0,0,0,0,0,0,0,0,0,0,0.534384061
3,0,0,0,0,0,0,0,0,0,0,0.534324491
6,0,0,0,0,0,0,0,0,0,0,0.534265539
4,0,0,0,0,0,0,0,0,0,0,0.534205817
2,0,0,0,0,0,0,0,0,0,0,0.534146534
3,0,0,0,0,0,0,0,0,0,0,0.534085696
3,0,0,0,0,0,0,0,0,0,0,0.534025764
8,0,0,0,0,0,0,0,0,0,0,0.533965579
4,0,0,0,0,0,0,0,0,0,0,0.533905854
7,0,0,0,0,0,0,0,0,0,0,0.5338458
4,0,0,0,0,0,0,0,0,0,0,0.533786931
5,0,0,0,0,0,0,0,0,0,0,0.533726461
5,0,0,0,0,0,0,0,0,0,0,0.533666503
5,0,0,0,0,0,0,0,0,0,0,0.533607596
8,0,0,0,0,0,0,0,0,0,0,0.533547724
4,0,0,0,0,0,0,0,0,0,0,0.533488929
2,0,0,0,0,0,0,0,0,0,0,0.533429505
4,0,0,0,0,0,0,0,0,0,0,0.533370061
5,0,0,0,0,0,0,0,0,0,0,0.533310295
6,0,0,0,0,0,0,0,0,0,0,0.533251099
6,0,0,0,0,0,0,0,0,0,0,0.533190464
4,0,0,0,0,0,0,0,0,0,0,0.533131868
2,0,0,0,0,0,0,0,0,0,0,0.533071745
3,0,0,0,0,0,0,0,0,0,0,0.533012246
4,0,0,0,0,0,0,0,0,0,0,0.532952909
2,0,0,0,0,0,0,0,0,0,0,0.532893325
6,0,0,0,0,0,0,0,0,0,0,0.532833309
4,0,0,0,0,0,0,0,0,0,0,0.532773512
3,0,0,0,0,0,0,0,0,0,0,0.532714334
1,0,0,0,0,0,0,0,0,0,0,0.532655054
4,0,0,0,0,0,0,0,0,0,0,0.532595362
5,0,0,0,0,0,0,0,0,0,0,0.532535518
5,0,0,0,0,0,0,0,0,0,0,0.532476227
8,0,0,0,0,0,0,0,0,0,0,0.532417132
5,0,0,0,0,0,0,0,0,0,0,0.532358205
6,0,0,0,0,0,0,0,0,0,0,0.532299
4,0,0,0,0,0,0,0,0,0,0,0.532240289
4,0,0,0,0,0,0,0,0,0,0,0.532180803
7,0,0,0,0,0,0,0,0,0,0,0.532121511
1,0,0,0,0,0,0,0,0,0,0,0.532062067
3,0,0,0,0,0,0,0,0,0,0,0.532002139
1,0,0,0,0,0,0,0,0,0,0,0.531942564
3,0,0,0,0,0,0,0,0,0,0,0.531882135
4,0,0,0,0,0,0,0,0,0,0,0.531822472
4,0,0,0,0,0,0,0,0,0,0,0.531763395
7,0,0,0,0,0,0,0,0,0,0,0.531703131
3,0,0,0,0,0,0,0,0,0,0,0.531642385
5,0,0,0,0,0,0,0,0,0,0,0.531584397
2,0,0,0,0,0,0,0,0,0,0,0.531524228
2,0,0,0,0,0,0,0,0,0,0,0.531465782
6,0,0,0,0,0,0,0,0,0,0,0.531405052
10,0,0,0,0,0,0,0,0,0,0,0.531344339
3,0,0,0,0,0,0,0,0,0,0,0.531284227
6,0,0,0,0,0,0,0,0,0,0,0.531224685
7,0,0,0,0,0,0,0,0,0,0,0.531164798
4,0,0,0,0,0,0,0,0,0,0,0.531104285
3,0,0,0,0,0,0,0,0,0,0,0.531044749
3,0,0,0,0,0,0,0,0,0,0,0.530985677
3,0,0,0,0,0,0,0,0,0,0,0.530926638
