xrc,xrd,beta_c,beta_d,beta_c_minus,beta_d_minus,N_on_c,N_on_d,N_optout,P_total,Pref,Eavg
1,36,1,0,0.034482759,0,56,0,0,240.6961839,600,0.78496635
0,22,0,0,0.01754386,0,56,0,0,237.0127872,600,0.784978474
1,28,1,0,0,0,56,0,0,240.5088239,600,0.784989981
0,21,0,0,0,0,57,0,0,240.5088239,600,0.785002728
0,21,0,0,0,0,57,0,0,240.5088239,600,0.785015032
0,26,0,0,0.01754386,0,56,0,0,235.1659717,600,0.785027459
0,24,0,0,0.017857143,0,55,0,0,231.199318,600,0.785038766
1,37,1,0,0,0,55,0,0,234.9590072,600,0.785049278
1,27,1,0,0.035714286,0,54,0,0,231.1983296,600,0.785060797
1,28,1,0,0.018181818,0,54,0,0,231.9330939,600,0.785071439
0,26,0,0,0,0,55,0,0,231.9330939,600,0.785081821
0,24,0,0,0.018181818,0,54,0,0,227.7099386,600,0.78509236
0,31,0,0,0,0,54,0,0,227.7099386,600,0.785103006
1,23,1,0,0,0,54,0,0,231.849678,600,0.785113578
1,32,1,0,0,0,55,0,0,236.3834837,600,0.78512535
0,29,0,0,0.017857143,0,55,0,0,232.2020156,600,0.785138129
0,29,0,0,0,0,55,0,0,232.2020156,600,0.785149967
1,24,1,0,0.018181818,0,54,0,0,232.963716,600,0.785162312
0,23,0,0,0.018181818,0,54,0,0,228.6914468,600,0.785174334
2,37,1,0,0.018518519,0,53,0,0,232.3322444,600,0.785185856
1,24,1,0,0.018181818,0,54,0,0,232.3053221,600,0.785198353
1,21,1,0,0.018181818,0,54,0,0,233.5344165,600,0.785210828
0,41,0,0,0.018181818,0,54,0,0,229.6365895,600,0.785223169
0,25,0,0,0,0,54,0,0,229.6365895,600,0.785233659
1,26,1,0,0.018518519,0,53,0,0,229.5822663,600,0.785244187
0,34,0,0,0,0,54,0,0,229.5822663,600,0.785254569
0,34,0,0,0,0,54,0,0,229.5822663,600,0.785265057
0,31,0,0,0,0,54,0,0,229.5822663,600,0.785275739
0,29,0,0,0.018518519,0,53,0,0,224.9214319,600,0.785286309
2,24,1,0,0.018867925,0,52,0,0,228.8630647,600,0.785295714
1,27,1,0,0,0,54,0,0,233.4572177,600,0.785305437
0,25,0,0,0.018181818,0,54,0,0,229.4880761,600,0.785316058
1,28,1,0,0,0,54,0,0,233.1175656,600,0.785326436
2,28,1,0,0.018181818,0,54,0,0,235.9524483,600,0.785337134
0,34,0,0,0,0,56,0,0,235.9524483,600,0.785347934
1,34,1,0,0,0,56,0,0,239.635845,600,0.785358541
0,26,0,0,0.01754386,0,56,0,0,235.6961541,600,0.785369892
0,29,0,0,0,0,56,0,0,235.6961541,600,0.785380684
0,28,0,0,0,0,56,0,0,235.6961541,600,0.785391758
1,30,1,0,0.017857143,0,55,0,0,235.7450146,600,0.785401478
2,25,1,0,0,0,56,0,0,243.3356578,600,0.7854118
0,25,0,0,0,0,58,0,0,243.3356578,600,0.78542366
0,22,0,0,0,0,58,0,0,243.3356578,600,0.785434824
0,32,0,0,0.034482759,0,56,0,0,234.3424766,600,0.785446965
1,32,1,0,0,0,56,0,0,238.5568078,600,0.785458001
1,22,1,0,0,0,57,0,0,242.1718875,600,0.785470618
0,25,0,0,0.017241379,0,57,0,0,238.8512186,600,0.785483896
0,32,0,0,0,0,57,0,0,238.8512186,600,0.785497036
4,22,1,0,0.035087719,0,55,0,0,248.5721326,600,0.785509487
0,23,0,0,0.033898305,0,57,0,0,241.584598,600,0.785523666
2,30,1,0,0,0,57,0,0,250.4362146,600,0.78553619
2,31,1,0,0.016949153,0,58,0,0,255.7990793,600,0.785551165
1,28,1,0,0,0,60,0,0,259.7207207,600,0.785565609
1,22,1,0,0,0,61,0,0,264.1533924,600,0.785580915
0,31,0,0,0.016129032,0,61,0,0,259.8445382,600,0.785597843
0,32,0,0,0.049180328,0,58,0,0,248.558608,600,0.78561473
0,23,0,0,0.034482759,0,56,0,0,240.723064,600,0.785628099
1,22,1,0,0.017857143,0,55,0,0,240.9447554,600,0.785640178
2,27,1,0,0,0,56,0,0,251.1026741,600,0.785651469
0,25,0,0,0.017241379,0,57,0,0,245.6497009,600,0.785664781
1,27,1,0,0.01754386,0,56,0,0,246.304021,600,0.785677629
0,28,0,0,0,0,57,0,0,246.304021,600,0.785691549
0,31,0,0,0,0,57,0,0,246.304021,600,0.78570543
0,29,0,0,0.01754386,0,56,0,0,242.7734285,600,0.785718711
1,22,1,0,0.017857143,0,55,0,0,242.5433291,600,0.785731076
1,25,1,0,0,0,56,0,0,245.807507,600,0.785743908
3,21,1,0,0.035087719,0,55,0,0,251.9768615,600,0.785756903
1,26,1,0,0.017241379,0,57,0,0,252.3899818,600,0.785771462
0,21,0,0,0.034482759,0,56,0,0,243.6494664,600,0.785784862
1,26,1,0,0,0,56,0,0,247.3690966,600,0.785797508
0,31,0,0,0,0,57,0,0,247.3690966,600,0.785810377
0,29,0,0,0.01754386,0,56,0,0,240.270715,600,0.785823448
0,30,0,0,0,0,56,0,0,240.270715,600,0.785835468
1,30,1,0,0.017857143,0,55,0,0,240.5173365,600,0.785846892
0,26,0,0,0,0,56,0,0,240.5173365,600,0.785858785
0,27,0,0,0,0,56,0,0,240.5173365,600,0.785870491
0,32,0,0,0.017857143,0,55,0,0,235.1511044,600,0.785882789
1,31,1,0,0.018181818,0,54,0,0,233.9003099,600,0.785894849
0,34,0,0,0,0,55,0,0,233.9003099,600,0.785907193
2,35,1,0,0.018181818,0,54,0,0,236.8753357,600,0.785918781
2,28,1,0,0.017857143,0,55,0,0,239.0319184,600,0.785931413
1,28,1,0,0,0,57,0,0,243.7916668,600,0.785944773
0,31,0,0,0.034482759,0,56,0,0,234.6773108,600,0.785959417
1,25,1,0,0.017857143,0,55,0,0,234.1982683,600,0.785971896
0,30,0,0,0,0,56,0,0,234.1982683,600,0.785983704
2,24,1,0,0,0,56,0,0,243.5015997,600,0.785996019
0,25,0,0,0.017241379,0,57,0,0,238.297761,600,0.786010238
0,24,0,0,0.01754386,0,56,0,0,234.0557938,600,0.786023042
3,23,1,0,0,0,56,0,0,246.4142928,600,0.786035307
0,31,0,0,0.016949153,0,58,0,0,242.3120378,600,0.786049007
1,27,1,0,0.017241379,0,57,0,0,242.6063274,600,0.786061645
0,29,0,0,0,0,58,0,0,242.6063274,600,0.786074719
1,24,1,0,0.017241379,0,57,0,0,242.7164685,600,0.786088135
1,31,1,0,0,0,58,0,0,248.0525081,600,0.786100802
1,30,1,0,0,0,59,0,0,251.4765456,600,0.786114197
1,35,1,0,0,0,60,0,0,255.1002184,600,0.786128588
1,27,1,0,0,0,61,0,0,260.1510085,600,0.786143903
1,22,1,0,0.016129032,0,61,0,0,263.1296687,600,0.786159518
0,28,0,0,0.016129032,0,61,0,0,258.7987899,600,0.786174706
3,37,1,0,0.016393443,0,60,0,0,269.6018085,600,0.786188944
0,24,0,0,0,0,63,0,0,269.6018085,600,0.786205069
2,25,1,0,0,0,63,0,0,279.095206,600,0.786221176
0,23,0,0,0,0,65,0,0,279.095206,600,0.786238402
0,24,0,0,0.015384615,0,64,0,0,274.9554666,600,0.786256159
0,29,0,0,0.015625,0,63,0,0,270.4216609,600,0.786273402
1,25,1,0,0,0,63,0,0,273.7322314,600,0.786288292
1,21,1,0,0,0,64,0,0,278.5255295,600,0.786304494
1,18,1,0,0.015384615,0,64,0,0,278.8293438,600,0.786320898
0,28,0,0,0,0,65,0,0,278.8293438,600,0.786337101
0,26,0,0,0.030769231,0,63,0,0,271.0233354,600,0.786352983
0,26,0,0,0.015873016,0,62,0,0,266.5920892,600,0.786368469
1,38,1,0,0.016129032,0,61,0,0,266.0734129,600,0.786382904
1,31,1,0,0,0,62,0,0,271.7818638,600,0.78639751
0,25,0,0,0.015873016,0,62,0,0,267.5675326,600,0.786412391
2,28,1,0,0.016129032,0,61,0,0,271.6350741,600,0.786426652
0,31,0,0,0,0,63,0,0,271.6350741,600,0.786442274
0,30,0,0,0,0,63,0,0,271.6350741,600,0.786458134
1,34,1,0,0,0,63,0,0,277.1859559,600,0.786474541
1,26,1,0,0,0,64,0,0,282.7502833,600,0.786490471
1,27,1,0,0.030769231,0,63,0,0,278.3178481,600,0.786507397
0,31,0,0,0,0,64,0,0,278.3178481,600,0.786523425
1,24,1,0,0,0,64,0,0,285.169112,600,0.786539426
0,19,0,0,0.015384615,0,64,0,0,281.5396225,600,0.786556028
1,26,1,0,0.03125,0,62,0,0,276.9084802,600,0.786572172
0,32,0,0,0,0,63,0,0,276.9084802,600,0.786587522
0,31,0,0,0.015873016,0,62,0,0,273.2250836,600,0.786603447
2,23,1,0,0,0,62,0,0,282.0103552,600,0.786618995
0,16,0,0,0,0,64,0,0,282.0103552,600,0.786634909
1,26,1,0,0,0,64,0,0,285.5800087,600,0.786650391
0,20,0,0,0.015384615,0,64,0,0,281.811518,600,0.78666771
1,25,1,0,0.03125,0,62,0,0,279.978843,600,0.786683863
0,24,0,0,0,0,63,0,0,279.978843,600,0.786700559
1,28,1,0,0,0,63,0,0,284.1378745,600,0.786716512
0,24,0,0,0,0,64,0,0,284.1378745,600,0.786733222
1,26,1,0,0,0,64,0,0,288.8587784,600,0.78675122
2,29,1,0,0.015384615,0,64,0,0,294.5986398,600,0.786769738
0,27,0,0,0,0,66,0,0,294.5986398,600,0.786789122
0,19,0,0,0,0,66,0,0,294.5986398,600,0.78680819
2,23,1,0,0.060606061,0,62,0,0,285.6608538,600,0.786826169
1,24,1,0,0,0,64,0,0,290.8845648,600,0.786842465
1,31,1,0,0.030769231,0,63,0,0,286.6963145,600,0.786859659
0,21,0,0,0.03125,0,62,0,0,277.745656,600,0.786875942
2,20,1,0,0.016129032,0,61,0,0,283.5825504,600,0.786890953
0,26,0,0,0.015873016,0,62,0,0,279.1498787,600,0.786906274
0,26,0,0,0,0,62,0,0,279.1498787,600,0.786920359
0,23,0,0,0,0,62,0,0,279.1498787,600,0.786934816
0,29,0,0,0,0,62,0,0,279.1498787,600,0.786949229
1,34,1,0,0.016129032,0,61,0,0,278.4331414,600,0.786963284
0,33,0,0,0.032258065,0,60,0,0,268.2752226,600,0.786978588
3,28,1,0,0,0,60,0,0,280.2355568,600,0.786991653
0,24,0,0,0.015873016,0,62,0,0,275.5747225,600,0.78700782
2,19,1,0,0,0,62,0,0,286.6367533,600,0.787024013
0,30,0,0,0,0,64,0,0,286.6367533,600,0.787039949
0,28,0,0,0,0,64,0,0,286.6367533,600,0.787056982
1,26,1,0,0.015625,0,63,0,0,287.4946597,600,0.787073392
3,33,1,0,0.015625,0,63,0,0,295.7771846,600,0.787089333
0,30,0,0,0.045454545,0,63,0,0,280.9942409,600,0.787107752
2,27,1,0,0.015873016,0,62,0,0,284.4527589,600,0.787123434
1,29,1,0,0,0,64,0,0,289.0179914,600,0.787139416
0,29,0,0,0.015384615,0,64,0,0,285.2983613,600,0.787155653
1,25,1,0,0,0,64,0,0,289.6623391,600,0.787171528
1,30,1,0,0,0,65,0,0,293.1192669,600,0.787188568
0,34,0,0,0,0,66,0,0,293.1192669,600,0.787205434
1,28,1,0,0.015151515,0,65,0,0,293.1452332,600,0.787222316
0,29,0,0,0,0,66,0,0,293.1452332,600,0.78723995
0,26,0,0,0.015151515,0,65,0,0,289.5228296,600,0.787256585
1,30,1,0,0,0,65,0,0,292.8188368,600,0.787272667
0,31,0,0,0.015151515,0,65,0,0,289.4129367,600,0.787290199
0,26,0,0,0,0,65,0,0,289.4129367,600,0.787306672
1,23,1,0,0.015384615,0,64,0,0,289.0137886,600,0.787323778
0,37,0,0,0.030769231,0,63,0,0,282.2881188,600,0.78734053
0,33,0,0,0.015873016,0,62,0,0,277.5283704,600,0.787356229
0,31,0,0,0,0,62,0,0,277.5283704,600,0.787370746
0,25,0,0,0.016129032,0,61,0,0,274.2451263,600,0.787384728
1,24,1,0,0,0,61,0,0,279.4398223,600,0.787398024
1,27,1,0,0.032258065,0,60,0,0,273.8283773,600,0.787412145
0,32,0,0,0,0,61,0,0,273.8283773,600,0.787425906
0,33,0,0,0,0,61,0,0,273.8283773,600,0.787439112
0,35,0,0,0.049180328,0,58,0,0,261.4698783,600,0.78745285
3,28,1,0,0,0,58,0,0,273.1294905,600,0.787465567
1,23,1,0,0.016393443,0,60,0,0,273.2385466,600,0.787479195
0,19,0,0,0,0,61,0,0,273.2385466,600,0.787492037
0,28,0,0,0.016393443,0,60,0,0,269.6323689,600,0.787505112
0,25,0,0,0.016666667,0,59,0,0,264.2963292,600,0.787517097
0,26,0,0,0.016949153,0,58,0,0,260.8722917,600,0.787529599
0,29,0,0,0.017241379,0,57,0,0,257.2486189,600,0.787540682
1,26,1,0,0.01754386,0,56,0,0,256.2240636,600,0.787551435
1,27,1,0,0.01754386,0,56,0,0,254.1769357,600,0.787562135
0,25,0,0,0,0,57,0,0,254.1769357,600,0.787574292
1,23,1,0,0.052631579,0,54,0,0,244.4382057,600,0.787586243
1,35,1,0,0,0,55,0,0,247.3917198,600,0.787595466
3,30,1,0,0.053571429,0,53,0,0,246.7542445,600,0.787605366
1,28,1,0,0,0,56,0,0,250.5542181,600,0.787615336
1,31,1,0,0,0,57,0,0,253.6779682,600,0.787625691
1,29,1,0,0,0,58,0,0,258.6565434,600,0.787635983
0,26,0,0,0.016949153,0,58,0,0,255.3459729,600,0.78764712
0,29,0,0,0.017241379,0,57,0,0,250.5526748,600,0.787657622
0,27,0,0,0.01754386,0,56,0,0,246.1860603,600,0.787666979
1,32,1,0,0,0,56,0,0,249.539985,600,0.787675763
0,36,0,0,0,0,57,0,0,249.539985,600,0.787685573
1,23,1,0,0,0,57,0,0,253.9964161,600,0.787695458
0,32,0,0,0.017241379,0,57,0,0,249.3804589,600,0.787706008
0,22,0,0,0.01754386,0,56,0,0,243.672008,600,0.787715629
0,22,0,0,0,0,56,0,0,243.672008,600,0.787724654
0,29,0,0,0.017857143,0,55,0,0,239.4578944,600,0.787732637
2,26,1,0,0,0,55,0,0,247.0537318,600,0.787740517
0,37,0,0,0,0,57,0,0,247.0537318,600,0.787749987
1,26,1,0,0.01754386,0,56,0,0,245.7751193,600,0.787759328
0,30,0,0,0.01754386,0,56,0,0,240.210792,600,0.787769133
0,29,0,0,0.017857143,0,55,0,0,236.5337234,600,0.787778319
1,33,1,0,0,0,55,0,0,240.6576083,600,0.787787092
0,22,0,0,0.017857143,0,55,0,0,233.8063444,600,0.787796892
3,23,1,0,0,0,55,0,0,248.0594393,600,0.787804964
0,21,0,0,0.017241379,0,57,0,0,244.7726601,600,0.787816179
1,34,1,0,0,0,57,0,0,250.4323764,600,0.787826608
0,21,0,0,0,0,58,0,0,250.4323764,600,0.787837737
0,25,0,0,0.034482759,0,56,0,0,241.6471047,600,0.787849339
0,27,0,0,0,0,56,0,0,241.6471047,600,0.787859206
1,26,1,0,0.017857143,0,55,0,0,242.4766863,600,0.787869084
0,25,0,0,0,0,56,0,0,242.4766863,600,0.787879709
0,21,0,0,0.017857143,0,55,0,0,236.718718,600,0.787890252
0,37,0,0,0,0,55,0,0,236.718718,600,0.78789981
0,28,0,0,0.018181818,0,54,0,0,232.5596866,600,0.78790951
0,33,0,0,0,0,54,0,0,232.5596866,600,0.787918143
1,34,1,0,0.018518519,0,53,0,0,231.4133411,600,0.787927053
1,34,1,0,0.037037037,0,52,0,0,225.5183058,600,0.787935768
0,28,0,0,0,0,53,0,0,225.5183058,600,0.787943993
1,23,1,0,0,0,53,0,0,229.8568569,600,0.787951479
0,26,0,0,0.037037037,0,52,0,0,222.0486037,600,0.787959554
0,28,0,0,0.019230769,0,51,0,0,216.8248927,600,0.787966767
0,29,0,0,0.019607843,0,50,0,0,212.1615264,600,0.787973885
0,24,0,0,0,0,50,0,0,212.1615264,600,0.787980284
1,36,1,0,0.04,0,48,0,0,206.1714813,600,0.787986964
0,27,0,0,0,0,49,0,0,206.1714813,600,0.787992396
1,31,1,0,0,0,49,0,0,211.8395298,600,0.787997352
0,27,0,0,0,0,50,0,0,211.8395298,600,0.788003098
0,32,0,0,0,0,50,0,0,211.8395298,600,0.7880094
3,38,1,0,0.02,0,49,0,0,219.764545,600,0.788015242
0,28,0,0,0,0,52,0,0,219.764545,600,0.788022468
1,25,1,0,0.057692308,0,49,0,0,211.5099621,600,0.788029754
0,37,0,0,0,0,50,0,0,211.5099621,600,0.788034547
0,30,0,0,0.04,0,48,0,0,200.4479313,600,0.788039237
1,37,1,0,0,0,48,0,0,204.682064,600,0.788043029
0,29,0,0,0,0,49,0,0,204.682064,600,0.788048819
0,38,0,0,0.020408163,0,48,0,0,200.6483569,600,0.788054383
0,26,0,0,0.0625,0,45,0,0,189.101654,600,0.788058909
0,26,0,0,0,0,45,0,0,189.101654,600,0.788061625
0,36,0,0,0.044444444,0,43,0,0,180.3873104,600,0.788063547
1,26,1,0,0.023255814,0,42,0,0,180.4348519,600,0.788064608
1,34,1,0,0,0,43,0,0,184.3338151,600,0.788067148
1,34,1,0,0.022727273,0,43,0,0,184.1034258,600,0.788069728
1,24,1,0,0.022727273,0,43,0,0,183.4626161,600,0.788072633
0,25,0,0,0,0,44,0,0,183.4626161,600,0.788075489
1,29,1,0,0.022727273,0,43,0,0,184.0399074,600,0.788077756
0,25,0,0,0,0,44,0,0,184.0399074,600,0.788080657
1,26,1,0,0,0,44,0,0,188.7237487,600,0.788083989
2,26,1,0,0.022222222,0,44,0,0,194.593399,600,0.788088077
3,27,1,0,0,0,46,0,0,205.3140384,600,0.788091875
2,20,1,0,0,0,49,0,0,212.6769837,600,0.78809818
0,33,0,0,0.019607843,0,50,0,0,208.0554612,600,0.788106587
1,31,1,0,0,0,50,0,0,211.3634656,600,0.788113609
3,28,1,0,0,0,51,0,0,222.7094002,600,0.788121415
0,25,0,0,0,0,54,0,0,222.7094002,600,0.788131303
0,34,0,0,0,0,54,0,0,222.7094002,600,0.788141295
0,23,0,0,0.018518519,0,53,0,0,217.5147042,600,0.788151918
0,29,0,0,0.018867925,0,52,0,0,213.8228178,600,0.788160697
0,34,0,0,0,0,52,0,0,213.8228178,600,0.788169834
0,35,0,0,0,0,52,0,0,213.8228178,600,0.788178781
0,28,0,0,0,0,52,0,0,213.8228178,600,0.78818749
1,26,1,0,0.057692308,0,49,0,0,206.8199003,600,0.78819651
0,31,0,0,0.02,0,49,0,0,202.3116091,600,0.788204079
1,30,1,0,0,0,49,0,0,206.7637338,600,0.788211645
1,35,1,0,0,0,50,0,0,211.0275333,600,0.78821984
0,31,0,0,0,0,51,0,0,211.0275333,600,0.78822868
1,26,1,0,0,0,51,0,0,214.676237,600,0.788238092
1,25,1,0,0,0,52,0,0,217.9586405,600,0.788247391
1,23,1,0,0.018867925,0,52,0,0,217.6691672,600,0.788257555
1,31,1,0,0.018867925,0,52,0,0,217.3458419,600,0.788267895
0,28,0,0,0,0,53,0,0,217.3458419,600,0.78827801
0,33,0,0,0.018867925,0,52,0,0,211.5903318,600,0.788288454
0,37,0,0,0.019230769,0,51,0,0,208.6368178,600,0.78829855
1,31,1,0,0.058823529,0,48,0,0,200.0236799,600,0.78830785
0,31,0,0,0.020408163,0,48,0,0,196.2237063,600,0.78831536
1,26,1,0,0.020833333,0,47,0,0,197.6966373,600,0.788322383
0,33,0,0,0.020833333,0,47,0,0,192.7180622,600,0.78833008
1,38,1,0,0,0,47,0,0,196.3951308,600,0.788336728
0,33,0,0,0,0,48,0,0,196.3951308,600,0.788343838
2,24,1,0,0,0,48,0,0,206.4301379,600,0.788351255
0,33,0,0,0.02,0,49,0,0,203.0762132,600,0.788358676
2,23,1,0,0,0,49,0,0,211.6775073,600,0.788366397
0,25,0,0,0.019607843,0,50,0,0,207.2210762,600,0.78837644
0,32,0,0,0,0,50,0,0,207.2210762,600,0.788385195
0,33,0,0,0,0,50,0,0,207.2210762,600,0.788394272
1,30,1,0,0,0,50,0,0,210.5529142,600,0.788403706
0,33,0,0,0,0,51,0,0,210.5529142,600,0.788412559
0,33,0,0,0.039215686,0,49,0,0,202.9570767,600,0.788422294
1,32,1,0,0,0,49,0,0,207.2476988,600,0.788429112
1,34,1,0,0.02,0,49,0,0,207.4837207,600,0.788436973
0,28,0,0,0,0,50,0,0,207.4837207,600,0.788445628
1,36,1,0,0,0,50,0,0,211.8945962,600,0.788453993
1,36,1,0,0.019607843,0,50,0,0,211.2892429,600,0.788462792
1,24,1,0,0,0,51,0,0,215.4482744,600,0.788472421
0,32,0,0,0.057692308,0,49,0,0,201.1951795,600,0.788483253
1,26,1,0,0,0,49,0,0,205.2579796,600,0.788492684
3,25,1,0,0.02,0,49,0,0,211.6754832,600,0.78850253
0,30,0,0,0,0,52,0,0,211.6754832,600,0.788513246
0,31,0,0,0,0,52,0,0,211.6754832,600,0.788524339
0,30,0,0,0,0,52,0,0,211.6754832,600,0.788535806
1,26,1,0,0.019230769,0,51,0,0,211.4958096,600,0.788546221
2,37,1,0,0,0,52,0,0,220.5876742,600,0.788556957
1,21,1,0,0,0,54,0,0,224.2171637,600,0.788568291
0,27,0,0,0,0,55,0,0,224.2171637,600,0.788579887
0,37,0,0,0,0,55,0,0,224.2171637,600,0.788590875
0,35,0,0,0,0,55,0,0,224.2171637,600,0.788602588
0,26,0,0,0.018181818,0,54,0,0,220.6426052,600,0.788614052
2,22,1,0,0.037037037,0,52,0,0,219.7939388,600,0.788625084
0,28,0,0,0,0,54,0,0,219.7939388,600,0.78863599
1,32,1,0,0.018518519,0,53,0,0,218.8520633,600,0.788646716
0,39,0,0,0,0,54,0,0,218.8520633,600,0.788657489
0,33,0,0,0,0,54,0,0,218.8520633,600,0.788668984
1,28,1,0,0,0,54,0,0,222.6465259,600,0.788680002
0,23,0,0,0,0,55,0,0,222.6465259,600,0.788691846
0,26,0,0,0.018181818,0,54,0,0,218.8780352,600,0.788703867
2,30,1,0,0,0,54,0,0,227.0321144,600,0.788715272
0,30,0,0,0.017857143,0,55,0,0,221.364066,600,0.788728217
1,28,1,0,0,0,55,0,0,225.5630174,600,0.788740142
0,28,0,0,0,0,56,0,0,225.5630174,600,0.788753637
0,31,0,0,0.053571429,0,53,0,0,213.5310423,600,0.788766029
1,34,1,0,0,0,53,0,0,219.6645529,600,0.788776925
0,29,0,0,0.018518519,0,53,0,0,215.9588017,600,0.788787812
0,27,0,0,0,0,53,0,0,215.9588017,600,0.788798468
0,32,0,0,0,0,53,0,0,215.9588017,600,0.788809154
1,37,1,0,0.018867925,0,52,0,0,216.4571779,600,0.788818855
1,32,1,0,0,0,53,0,0,220.0722577,600,0.788829128
0,29,0,0,0.018518519,0,53,0,0,215.9892719,600,0.788839633
1,28,1,0,0,0,53,0,0,219.8948109,600,0.788849823
2,31,1,0,0,0,54,0,0,228.1742143,600,0.788861116
0,23,0,0,0,0,56,0,0,228.1742143,600,0.788873902
1,30,1,0,0.017857143,0,55,0,0,227.1100898,600,0.788886655
0,40,0,0,0.017857143,0,55,0,0,223.2111267,600,0.788899706
0,29,0,0,0.018181818,0,54,0,0,219.0775381,600,0.788912077
0,29,0,0,0.018518519,0,53,0,0,216.26142,600,0.788923321
1,26,1,0,0,0,53,0,0,222.1723471,600,0.788934107
0,27,0,0,0.018518519,0,53,0,0,217.9772863,600,0.788945692
0,27,0,0,0,0,53,0,0,217.9772863,600,0.788956752
0,26,0,0,0.018867925,0,52,0,0,213.293445,600,0.788966969
0,33,0,0,0.038461538,0,50,0,0,204.1277876,600,0.788976633
0,26,0,0,0.06,0,47,0,0,193.4071481,600,0.788985324
0,37,0,0,0.021276596,0,46,0,0,190.1271886,600,0.788991537
2,25,1,0,0,0,46,0,0,199.1536535,600,0.7889965
0,31,0,0,0.020833333,0,47,0,0,195.8456491,600,0.789003847
0,36,0,0,0.042553191,0,45,0,0,188.9666924,600,0.789010095
0,39,0,0,0,0,45,0,0,188.9666924,600,0.789014961
0,31,0,0,0,0,45,0,0,188.9666924,600,0.789020211
0,27,0,0,0,0,45,0,0,188.9666924,600,0.789024306
0,31,0,0,0,0,45,0,0,188.9666924,600,0.78902945
0,30,0,0,0,0,45,0,0,188.9666924,600,0.789034133
0,24,0,0,0,0,45,0,0,188.9666924,600,0.789039252
0,26,0,0,0,0,45,0,0,188.9666924,600,0.789043342
1,29,1,0,0.022222222,0,44,0,0,188.9120036,600,0.789048137
2,27,1,0,0,0,45,0,0,198.6952653,600,0.78905385
0,31,0,0,0.021276596,0,46,0,0,194.2431405,600,0.789058692
0,32,0,0,0.02173913,0,45,0,0,189.979341,600,0.789063234
0,34,0,0,0,0,45,0,0,189.979341,600,0.789066767
0,30,0,0,0.022222222,0,44,0,0,186.3306374,600,0.789070461
0,31,0,0,0.022727273,0,43,0,0,183.0482338,600,0.789073906
0,37,0,0,0.023255814,0,42,0,0,179.3114723,600,0.7890766
1,32,1,0,0.023809524,0,41,0,0,178.3676138,600,0.789077682
0,26,0,0,0,0,42,0,0,178.3676138,600,0.789078973
1,35,1,0,0,0,42,0,0,183.0219877,600,0.789079655
1,35,1,0,0,0,43,0,0,188.0049123,600,0.789081631
1,29,1,0,0.022727273,0,43,0,0,188.5038123,600,0.789084619
0,29,0,0,0,0,44,0,0,188.5038123,600,0.789087381
2,27,1,0,0.022727273,0,43,0,0,192.7805758,600,0.789089128
0,29,0,0,0,0,45,0,0,192.7805758,600,0.789092452
1,31,1,0,0.022222222,0,44,0,0,193.2689808,600,0.789096064
2,29,1,0,0,0,45,0,0,202.5567142,600,0.789099915
0,31,0,0,0.042553191,0,45,0,0,192.5217071,600,0.789105189
1,26,1,0,0,0,45,0,0,197.1465942,600,0.789110407
1,32,1,0,0.043478261,0,44,0,0,192.0732694,600,0.789115728
2,28,1,0,0,0,45,0,0,199.6276436,600,0.789119146
0,30,0,0,0,0,47,0,0,199.6276436,600,0.789124226
1,32,1,0,0,0,47,0,0,203.4822023,600,0.789129618
2,27,1,0,0.020833333,0,47,0,0,210.2571031,600,0.789136279
1,31,1,0,0,0,49,0,0,216.4536967,600,0.78914382
0,31,0,0,0,0,50,0,0,216.4536967,600,0.789151673
1,37,1,0,0.02,0,49,0,0,215.8972562,600,0.789158999
1,34,1,0,0.02,0,49,0,0,215.8991261,600,0.789166288
1,24,1,0,0,0,50,0,0,219.9295047,600,0.789173948
0,27,0,0,0.019607843,0,50,0,0,215.5186291,600,0.789182438
0,29,0,0,0.02,0,49,0,0,212.0000975,600,0.789189556
0,28,0,0,0.020408163,0,48,0,0,207.841066,600,0.789195854
0,31,0,0,0,0,48,0,0,207.841066,600,0.789200528
1,29,1,0,0.020833333,0,47,0,0,208.7920446,600,0.78920558
0,25,0,0,0.0625,0,45,0,0,196.7148247,600,0.789209755
0,25,0,0,0,0,45,0,0,196.7148247,600,0.789212827
0,30,0,0,0,0,45,0,0,196.7148247,600,0.789216536
3,30,1,0,0,0,45,0,0,208.4855489,600,0.789219621
0,31,0,0,0.020833333,0,47,0,0,204.2659874,600,0.789223922
0,28,0,0,0.042553191,0,45,0,0,195.1741229,600,0.789227257
2,35,1,0,0.022222222,0,44,0,0,199.3509951,600,0.789229693
0,24,0,0,0,0,46,0,0,199.3509951,600,0.789233776
0,38,0,0,0,0,46,0,0,199.3509951,600,0.789238115
1,32,1,0,0,0,46,0,0,203.1825836,600,0.789242495
1,28,1,0,0,0,47,0,0,207.8696461,600,0.789248111
0,28,0,0,0.041666667,0,46,0,0,200.7914287,600,0.789254826
0,30,0,0,0,0,46,0,0,200.7914287,600,0.78926037
0,36,0,0,0.02173913,0,45,0,0,197.3947532,600,0.78926578
0,27,0,0,0,0,45,0,0,197.3947532,600,0.789270312
0,31,0,0,0,0,45,0,0,197.3947532,600,0.789274807
0,18,0,0,0.022222222,0,44,0,0,193.6002905,600,0.789279514
1,29,1,0,0,0,44,0,0,198.0111661,600,0.78928272
1,26,1,0,0,0,45,0,0,202.5571763,600,0.789287311
